TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,ACTIVITY_ETC,ACTIVITY_DTL,RSVT_YN,EXPND_SE,ADMISSION_SE
f_f000741,2305200002,1,0,,전복죽;전복물회;사리,N,1,
f_f000741,2305200004,2,0,,기념품 아이쇼핑,N,5,
f_f000741,2305200006,2,0,,집에 돌아오는길에 아이쇼핑을 하였습니다.,N,5,
f_f000741,2305200003,3,0,,박재삼문학관을 입장하여 관람하였습니다.,N,5,2
f_f000741,2305200005,3,0,,'사천 공예 만들장' 행사장에서 공예품들을 관람하고 한지로 직접 핸드폰 거치대 및 거울을 만드는 체험활동을 함. 가죽공예로 직접 각인을 세겨서 가죽 열쇠고리 만들기.체험을 함.,N,1,1
f_f000741,2305200004,3,1,,아쿠아리움 입장관람;하마 식사 및 수중부 수영 관람;수달 먹이시간 관람;앵무새 및 이구아나;슈빌관람. 하마;슈빌 생태설명 듣기 체험,N,1,1
f_f000741,2305200003,4,1,,,,,
f_f000741,2305200005,4,1,,,,,
f_f000741,2305200002,5,1,,,,,
f_f000741,2305200003,5,2,,,,,
f_f000744,2305200003,1,0,,커피,N,4,
f_f000744,2305200004,1,0,,감자옹심이국수,N,1,
f_f000744,2305200007,1,0,,물회,N,1,
f_f000744,2305200008,1,0,,바우커피,N,1,
f_f000744,2305200005,2,0,,기념품 자석,N,1,
f_f000744,2305200009,3,0,,선교장 달빛방문,Y,5,2
f_f000744,2305200005,3,1,,오죽헌 관람과 내부 박물관 관람,N,1,2
f_f000744,2305200008,4,1,,,,,
f_f000744,2305200006,4,2,,,,,
f_f000744,2305200005,4,3,,,,,
f_f000744,2305200006,5,1,,,,,
f_f000744,2305200008,5,2,,,,,
f_f000746,2305270006,1,0,,타코야끼,N,1,
f_f000746,2305270006,1,1,,맛에미치다,N,1,
f_f000746,2305270004,3,0,,무진정 낙화축제에 가서 낙화놀이 구경,N,5,2
f_f000746,2305270005,5,0,,,,,
f_f000746,2305270003,7,0,,,,,
f_f000747,2305260006,1,0,,한우 꽃등심;모듬꽃살,N,1,
f_f000747,2305270001,1,0,,햄버거 콜라 감자튀김,N,1,
f_f000747,2305270005,1,0,,참숯양념갈비;참숯닭갈비;된장찌개;공기밥,N,1,
f_f000747,2305280001,1,0,,양평가마솥장터국밥;남도식돼지고기김지찌개,N,1,
f_f000747,2305270003,1,1,,치킨파니니 + 오렌지 착즙 쥬스,N,1,
f_f000747,2305260003,1,4,,음료수,N,1,
f_f000747,2305260003,3,0,,패러글라이딩 체험 + 사진비용,Y,1,1
f_f000747,2305270004,3,1,,클래식 공연 감상,N,5,2
f_f000747,2305260004,4,0,,,,,
f_f000747,2305260005,4,0,,,,,
f_f000747,2305270002,4,0,,,,,
f_f000747,2305270004,4,0,,,,,
f_f000747,2305260002,5,0,,,,,
f_f000747,2305270003,5,0,,,,,
f_f000747,2305270006,5,0,,,,,
f_f000747,2305260004,5,1,,,,,
f_f000747,2305270002,5,1,,,,,
f_f000747,2305260003,5,2,,,,,
f_f000748,2305270006,1,0,,마트에서 구매한 식자재,Y,4,
f_f000748,2305280001,1,0,,만두. 쫄면. 우동. 김밥,N,1,
f_f000748,2305290001,1,0,,국밥. 돼지불고기. 닭불고기,N,1;2,
f_f000748,2305280002,1,1,,라떼. 딸기우유. 헤이질럿. 브라운치즈크로플,N,1,
f_f000748,2305270003,2,0,,한우 등심,N,1,
f_f000748,2305270004,2,0,,식자재,N,1,
f_f000748,2305280003,2,0,,해산물 소라,N,1,
f_f000748,2305290002,2,0,,수박. 참외,N,1,
f_f000748,2305290002,2,1,,한우부채살. 등심,N,1,
f_f000748,2305270002,4,0,,,,,
f_f000748,2305290003,4,0,,,,,
f_f000748,2305280004,5,0,,,,,
f_f000748,2305270006,5,1,,,,,
f_f000748,2305280005,6,0,,플로깅 활동,N,5,
f_f000749,2306030004,1,0,,얼그레이스콘;소시지페스츄리;버터밤식빵;초코퀸아망;아이스아메리카노;딸기스무디,N,1,
f_f000749,2306030006,1,0,,조개구이;라면,N,1,
f_f000749,2306040001,1,0,,나주곰탕특2개.얼큰우거지탕;왕만두;공기밥,N,1,
f_f000749,2306040004,1,0,,와규모듬;특양;우설;공기밥3개,N,1,
f_f000749,2306040005,1,0,,꼼장어 소;소주2병,N,1,
f_f000749,2306050001,1,0,,전복순살가자미미역국;순살가자미미역국;전복조개미역국,Y,1,
f_f000749,2306050003,1,0,,라니에이드;아이스아메리카노;망고요거트스무디;오징어먹물연유브레드;초코몽블랑;컵바닐라아이스크림,N,1,
f_f000749,2306050004,1,0,,송정핫도그;라면땅핫도그,N,1,
f_f000749,2306050005,1,0,,모듬회2인;초밥;공기밥;소주,Y,1,
f_f000749,2306050006,1,0,,페스티벌 라지,Y,1,
f_f000749,2306060001,1,0,,섞어국밥2개.돼지국밥,N,1,
f_f000749,2306060002,1,0,,아이스아메리카노;아이스크림3개,N,1,
f_f000749,2306030007,2,0,,돗자리;수건;담배;껌,N,1,
f_f000749,2306040002,3,0,,해변열차;캡슐 탑승,Y,1,1
f_f000749,2306030009,4,0,,,,,
f_f000749,2306050002,4,0,,,,,
f_f000749,2306030010,5,0,,,,,
f_f000749,2306040003,5,0,,,,,
f_f000749,2306040006,5,0,,,,,
f_f000749,2306050007,5,0,,,,,
f_f000749,2306030005,5,1,,,,,
f_f000749,2306060003,7,0,,,,,
f_f000749,2306030003,99,0,,,,,
f_f000749,2306030008,99,0,,,,,
f_f000749,2306030002,99,1,,,,,
f_f000751,2305280002,1,0,,등심,N,1,
f_f000751,2305280004,1,0,,쌈밥정식;부추전,N,1,
f_f000751,2305290002,1,2,,비빔밥;카레;샐러드,Y,1,
f_f000751,2305290002,3,0,,압화부채만들기,N,1,1
f_f000751,2305280003,3,1,,키즈라운지체험,N,5,1
f_f000751,2305290001,3,1,,동물 먹이주기,N,5,1
f_f000751,2305290001,4,0,,,,,
f_f000751,2305290002,4,1,,,,,
f_f000751,2305280003,4,2,,,,,
f_f000751,2305280006,5,0,,,,,
f_f000754,2305270003,1,0,,소떡소떡;알파카 공공칠빵,Y,1,
f_f000754,2305270004,1,0,,숙성연어덮밥(사케동);꼬치어묵우동,N,1;2,
f_f000754,2305270006,1,0,,오리훈제;양갈비;차돌박이;사이다;맥주;치킨,Y,1,
f_f000754,2305280004,1,0,,소떡소떡,N,4,
f_f000754,2305270006,1,6,,아이스아메리카노,N,4,
f_f000754,2305280004,1,6,,오징어야채바,N,1,
f_f000754,2305270004,1,7,,머랭,N,1,
f_f000754,2305270006,1,7,,과자,N,4,
f_f000754,2305280004,1,7,,공차(포도 주얼리 밀크티),N,1,
f_f000754,2305270003,2,1,,알파카인형 및 물품 아이쇼핑,Y,5,
f_f000754,2305270004,2,1,,귀걸이구매;비누;물고기;마리모;그릇;향초;머리핀;악세서리등 아이쇼핑,N,1,
f_f000754,2305270006,2,1,,과자,N,5,
f_f000754,2305280004,2,1,,이천도자기그릇;잣빵;토스트;커피;베스킨라빈스아이스크림;스낵및분식;카카오,N,5,
f_f000754,2305270003,3,2,,알파카;토끼;오리;거위;새등 먹이주기;알파카 만지기;사슴;낙타;타조;올빼미;사막여우;독수리;공작새등 관람 및 먹이체험,Y,1,1
f_f000754,2305270004,3,2,,핸드메이드작품 구매 및 관람;시작품,N,5,2
f_f000754,2305270003,3,9,,토끼먹이체험,Y,1,1
f_f000754,2305280001,4,0,,,,,
f_f000754,2305280002,4,0,,,,,
f_f000754,2305270006,4,2,,,,,
f_f000754,2305280004,4,2,,,,,
f_f000754,2305270003,4,3,,,,,
f_f000754,2305270004,4,3,,,,,
f_f000754,2305270005,5,0,,,,,
f_f000754,2305280001,5,1,,,,,
f_f000754,2305280002,5,1,,,,,
f_f000754,2305270006,5,3,,,,,
f_f000754,2305280004,5,3,,,,,
f_f000754,2305270003,5,4,,,,,
f_f000754,2305270004,5,4,,,,,
f_f000754,2305270005,6,1,,화장실,N,5,
f_f000754,2305280001,6,2,,트래킹,N,5,
f_f000754,2305270003,6,5,,휴식;힐링;산책;자연관광;새로운곳발견;학습;교육,Y,5,
f_f000754,2305270006,6,5,,식사및힐링;쇼핑,Y,1,
f_f000754,2305270004,6,6,,식사및쇼핑 이동을위한 휴식;음식이 너무 오래걸려 다음 예약 일정으로 인한 커피숍일정을 못감,Y,5,
f_f000754,2305270003,6,10,,주유;연휴기간 빠른이동을위해 주유,N,5,
f_f000754,2305270005,7,2,,,,,
f_f000754,2305280002,7,2,,,,,
f_f000754,2305270006,7,4,,,,,
f_f000754,2305280004,7,4,,,,,
f_f000754,2305270004,7,5,,,,,
f_f000754,2305270003,7,6,,,,,
f_f000755,2305270004,1,0,,닭갈비 물냉면 사이다,N,1,
f_f000755,2305270005,1,0,,핸드드립 커피 2잔,N,1,
f_f000755,2305280002,1,0,,뻥튀기,N,1,
f_f000755,2305280004,1,0,,빵 커피 쿠키 ,N,1,
f_f000755,2305280001,1,1,,황태정식 더덕구이 황태닭강정,Y,4,
f_f000755,2305290002,1,2,,소금빵 커피 아이스크림,N,1,
f_f000755,2305280001,2,0,,황태정식 더덕구이 황태닭강정,N,1,
f_f000755,2305290001,2,0,,다육이흙,N,1,
f_f000755,2305280004,2,1,,쿠키 빵 커피,N,5,
f_f000755,2305280002,3,3,,노래자랑 황태구경 황태요리수업 뻥튀기구입 축제구경,N,5,2
f_f000755,2305270002,4,0,,,,,
f_f000755,2305270003,4,0,,,,,
f_f000755,2305290004,4,0,,,,,
f_f000755,2305290003,4,1,,,,,
f_f000755,2305280002,4,2,,,,,
f_f000755,2305290002,5,0,,,,,
f_f000755,2305290003,5,0,,,,,
f_f000755,2305270002,5,1,,,,,
f_f000755,2305270003,5,1,,,,,
f_f000755,2305290004,5,1,,,,,
f_f000755,2305270006,6,0,,주유,N,1,
f_f000755,2305280003,6,1,,카페 이용하려 했으나 앉을 자리가없어서다른 카페로이동,N,5,
f_f000755,2305270002,6,2,,물놀이,N,5,
f_f000755,2305270003,6,2,,자연힐링,N,5,
f_f000755,2305280003,7,0,,,,,
f_f000757,2306030003,1,0,,치킨버거;감자튀김;사이다,N,1,
f_f000757,2306030008,1,0,,고기;된장찌개;볶음밥 등,N,1,
f_f000757,2306040001,1,0,,커피;스콘,Y,1,
f_f000757,2306040004,1,0,,쥬스;스모어,N,1,
f_f000757,2306050001,1,0,,커피;쿠키,Y,1,
f_f000757,2306030002,2,0,,기념품,N,5,
f_f000757,2306030005,2,0,,체어커버;칸막이,N,1,
f_f000757,2306030007,2,0,,수입맥주,N,1,
f_f000757,2306040005,2,1,,닭강정,N,1,
f_f000757,2306040006,2,1,,쟁반짜장;짬뽕,N,1,
f_f000757,2306040003,3,3,,도예프랜드십,N,5,2
f_f000757,2306030004,4,0,,,,,
f_f000757,2306030006,4,0,,,,,
f_f000757,2306030002,4,1,,,,,
f_f000757,2306040002,4,1,,,,,
f_f000757,2306040003,4,4,,,,,
f_f000757,2306040002,5,0,,,,,
f_f000757,2306030004,5,1,,,,,
f_f000757,2306030002,5,2,,,,,
f_f000757,2306030006,5,2,,,,,
f_f000757,2306040003,5,2,,,,,
f_f000760,2305270002,1,1,,갈비;목살;소세지,Y,4,
f_f000760,2305270003,2,0,,간식거리 과자,N,1,
f_f000760,2305270004,3,0,,수상빠지에서 놀기,N,5,1
f_f000760,2305270002,5,0,,,,,
f_f000761,2305230005,1,0,,만촌정식;소주,N,1,
f_f000761,2305240001,1,0,,해초해물칼국수,Y,1,
f_f000761,2305240005,1,0,,홍게짬뽕;맥주,N,1,
f_f000761,2305240007,1,0,,치즈케잌;아이스 아메리카노,N,1,
f_f000761,2305240009,1,0,,물회,N,1,
f_f000761,2305250002,1,0,,레드벨벳케이크;아메리카소,Y,1,
f_f000761,2305240004,3,1,,과메기문화관 방문 감상,N,5,2
f_f000761,2305230004,4,0,,,,,
f_f000761,2305240002,4,0,,,,,
f_f000761,2305240008,4,0,,,,,
f_f000761,2305250001,4,0,,,,,
f_f000761,2305240003,4,1,,,,,
f_f000761,2305230003,5,0,,,,,
f_f000761,2305230006,5,0,,,,,
f_f000761,2305240006,5,0,,,,,
f_f000761,2305240010,5,0,,,,,
f_f000762,2306030004,1,0,,떡볶이;호두과자,N,1,
f_f000762,2306030006,1,0,,해물모듬;전복죽,N,1,
f_f000762,2306030007,1,0,,커피,N,1,
f_f000762,2306030009,1,0,,낙지보쌈,Y,1,
f_f000762,2306030010,1,0,,커피,N,1,
f_f000762,2306040001,1,0,,돼지국밥,N,1,
f_f000762,2306040003,1,0,,커피;빵;음료,N,4,
f_f000762,2306040004,1,0,,파스타;피자,N,1,
f_f000762,2306040005,1,0,,커피,N,1,
f_f000762,2306030012,1,2,,닭발,Y,1,
f_f000762,2306030002,2,1,,감말랭이,N,1,
f_f000762,2306030004,2,1,,가챠뽑기,N,1,
f_f000762,2306030007,2,1,,멸치;새우구;미역구매,N,1,
f_f000762,2306030010,2,1,,의류;잡화 쇼핑,N,5,
f_f000762,2306040003,2,1,,기념품,N,1,
f_f000762,2306030005,3,0,,세트장구경 및 사진촬영,N,5,2
f_f000762,2306030008,3,0,,루지 2회체험,N,1,1
f_f000762,2306030011,3,0,,요트체험,Y,1,1
f_f000762,2306030003,3,1,,야구타자체험,N,1,1
f_f000762,2306030009,3,1,,4컷 사진 촬영,N,1,1
f_f000762,2306040003,3,2,,엑스더스카이 전망대,Y,1,2
f_f000762,2306030005,4,1,,,,,
f_f000762,2306030006,4,1,,,,,
f_f000762,2306040002,4,1,,,,,
f_f000762,2306030009,4,2,,,,,
f_f000762,2306030007,4,3,,,,,
f_f000762,2306030012,4,3,,,,,
f_f000762,2306030012,5,0,,,,,
f_f000762,2306030013,5,0,,,,,
f_f000762,2306040005,5,1,,,,,
f_f000762,2306030002,5,2,,,,,
f_f000762,2306030004,5,2,,,,,
f_f000762,2306030005,5,2,,,,,
f_f000762,2306030003,5,3,,,,,
f_f000762,2306030009,5,3,,,,,
f_f000762,2306030007,6,2,,낚시;바다생물구경,N,5,
f_f000764,2305260005,1,0,,물회,N,1,
f_f000764,2305270001,1,0,,조식 뷔페,N,1,
f_f000764,2305270002,1,0,,블루샥라떼;아이스아메리카노,N,1,
f_f000764,2305270004,1,0,,히츠마부시,N,1,
f_f000764,2305270006,1,0,,망고용과리프레셔,N,1,
f_f000764,2305270008,1,0,,은복국,N,1,
f_f000764,2305280001,1,0,,섞어국밥,N,1,
f_f000764,2305280002,1,0,,피넛라떼 까눌레,N,1,
f_f000764,2305260006,3,0,,다누비열차,N,1,2
f_f000764,2305270007,3,0,,해운대모래축제 관람,N,5,2
f_f000764,2305270009,3,0,,요트투어,Y,1,1
f_f000764,2305270003,4,0,,,,,
f_f000764,2305270005,4,1,,,,,
f_f000764,2305260004,4,3,,,,,
f_f000764,2305270010,5,0,,,,,
f_f000764,2305260008,5,1,,,,,
f_f000764,2305270006,5,1,,,,,
f_f000764,2305280002,5,1,,,,,
f_f000764,2305260002,99,0,,,,,
f_f000764,2305260003,99,0,,,,,
f_f000764,2305280003,99,0,,,,,
f_f000769,2306040006,1,0,,흑돼지 모듬한판;돼지왕갈비;물냉면,N,1,
f_f000769,2306050001,1,0,,물막국수;회비빔막국수;수육,N,1,
f_f000769,2306050002,1,0,,흑당미숫가루;디카페인 커피,N,1,
f_f000769,2306050007,1,0,,모듬회;매운탕;수제비,N,1,
f_f000769,2306060001,1,0,,순대국,N,1,
f_f000769,2306060003,1,0,,던킨 도너츠 스트로베리 필드,N,1,
f_f000769,2306040004,1,2,,호박식혜;야생머루차,N,1,
f_f000769,2306050003,2,0,,아이쇼핑-수산물,N,5,
f_f000769,2306050004,3,0,,제16회 양양예총종합예술제-초하애예술로 태어나다 (버블매직쇼;국악 공연;오페라 공연;한국 무용),N,5,2
f_f000769,2306040004,3,1,,절 구경,N,5,2
f_f000769,2306040004,4,0,,,,,
f_f000769,2306050005,4,0,,,,,
f_f000769,2306060002,4,0,,,,,
f_f000769,2306040005,5,0,,,,,
f_f000769,2306040007,5,0,,,,,
f_f000769,2306050006,5,0,,,,,
f_f000769,2306050008,5,0,,,,,
f_f000769,2306040003,5,1,,,,,
f_f000769,2306050002,5,1,,,,,
f_f000769,2306050004,5,1,,,,,
f_f000769,2306050005,5,1,,,,,
f_f000769,2306040002,7,0,,,,,
f_f000769,2306060003,7,1,,,,,
f_f000770,2305170003,1,0,,피스타치오라떼;에스프레소,N,1,
f_f000770,2305170006,1,0,,참치코스,Y,1,
f_f000770,2305180001,1,0,,남도시골밥상 백반정식,N,1,
f_f000770,2305180003,1,0,,에스프레소;라떼;소금빵;휘낭시에,N,1,
f_f000770,2305170004,2,0,,여름옷 아이쇼핑,N,5,
f_f000770,2305180002,2,1,,감자밭 감자빵,N,1,
f_f000770,2305170002,4,0,,,,,
f_f000770,2305180002,4,0,,,,,
f_f000770,2305180001,4,1,,,,,
f_f000770,2305170005,5,0,,,,,
f_f000770,2305170011,5,0,,,,,
f_f000770,2305170002,5,1,,,,,
f_f000770,2305170003,5,1,,,,,
f_f000773,2305200004,2,0,,개껌 3종,N,1,
f_f000773,2305200005,2,0,,프레첼,N,1,
f_f000773,2305200008,2,0,,밀면,Y,1,
f_f000773,2305200002,4,0,,,,,
f_f000773,2305200003,4,0,,,,,
f_f000773,2305200006,99,0,,,,,
f_f000776,2305210002,1,0,,알감자,N,1,
f_f000776,2305210003,1,0,,황남쫀드기,N,1,
f_f000776,2305210004,1,0,,육회비빔밥;콜라;갈비비빔밥,Y,1,
f_f000776,2305210006,1,0,,황남옥수수;옥수수아이스크림,N,1,
f_f000776,2305210008,1,0,,칼낙지;사이다;감자전,Y,1,
f_f000776,2305220002,1,0,,닭꼬치;라면;교리김밥;츄러스,Y,1;2,
f_f000776,2305220003,1,0,,갈비찜;감태주먹밥;배추전;콜라;배,Y,1,
f_f000776,2305220004,1,0,,티라미수;아이스아메리카노;매실에이드,N,1,
f_f000776,2305210005,2,0,,크룽지;발로나초코바게트,N,1,
f_f000776,2305220001,2,0,,황남빵,N,1,
f_f000776,2305220002,2,1,,우의,N,1,
f_f000776,2305210009,3,1,,대릉원 녹턴,N,5,2
f_f000776,2305220005,3,1,,동궁과월지 입장,N,1,2
f_f000776,2305220002,3,2,,경주월드 입장권,Y,1,2
f_f000776,2305220005,4,0,,,,,
f_f000776,2305210011,4,1,,,,,
f_f000776,2305210007,5,0,,,,,
f_f000776,2305210010,5,0,,,,,
f_f000778,2305190005,1,0,,슈슈버거세트;치즈스틱,Y,1,
f_f000778,2305200003,1,0,,알배기정식;양념게장정식,N,1,
f_f000778,2305200005,1,0,,콜드브루;딸기요거트,Y,1,
f_f000778,2305200009,1,0,,삼겹살;목살;된장찌개;맥주,Y,1,
f_f000778,2305200011,1,0,,키위라임 블렌디드;어니언치즈베이글,Y,1,
f_f000778,2305210002,1,0,,바질페스토파스타;가지튀김;구운관자전복,Y,1,
f_f000778,2305210003,1,0,,수박빙수,N,1,
f_f000778,2305190006,2,0,,짜파게티;주스,N,1,
f_f000778,2305200008,2,0,,과자 8개,Y,5,
f_f000778,2305200004,2,1,,소고기,N,5,
f_f000778,2305200006,3,0,,한복체험;강원감영 관람;투호놀이,N,5,1
f_f000778,2305200007,3,0,,소북소북 페스티벌,N,5,2
f_f000778,2305200009,3,1,,캠핑 바베큐 체험,Y,5,1
f_f000778,2305200002,4,0,,,,,
f_f000778,2305200004,4,0,,,,,
f_f000778,2305200005,5,1,,,,,
f_f000778,2305190003,7,0,,,,,
f_f000778,2305190004,7,0,,,,,
f_f000778,2305210005,7,0,,,,,
f_f000779,2306040005,1,0,,닭갈비,N,1,
f_f000779,2306040009,1,0,,아메리카노;직원용라떼,N,1,
f_f000779,2306040010,1,0,,황남쫀드기,N,1,
f_f000779,2306040004,2,0,,감말랭이;초코약과도넛;포카리스웨트;프레첼갈릭버터맛;군옥수수맛아몬드,N,1,
f_f000779,2306040010,2,1,,단석가 찰보리빵;황남샌드,N,1,
f_f000779,2306040006,3,0,,국립경주박물관 상시 전시 및 특별 전시(천마;다시만나다),N,5,2
f_f000779,2306040008,3,0,,월정교,N,5,2
f_f000779,2306040011,3,0,,대릉원,N,5,2
f_f000779,2306040007,4,0,,,,,
f_f000779,2306040012,7,0,,,,,
f_f000779,2306040009,7,2,,,,,
f_f000779,2306040002,99,0,,,,,
f_f000783,2306030002,1,2,,커피;아이스크림,N,1,
f_f000783,2306040003,1,2,,볶짬면,N,1,
f_f000783,2306030002,3,0,,무릉별유천지 관람,N,1,2
f_f000783,2306030004,3,0,,박물관 관람,N,1,2
f_f000783,2306030003,3,1,,주변 관람,N,1,2
f_f000783,2306030006,3,1,,숙소;치유의 숲 산책,Y,5,2
f_f000783,2306030003,3,2,,점심,N,1,2
f_f000783,2306040001,4,0,,,,,
f_f000783,2306040002,4,0,,,,,
f_f000783,2306040004,4,0,,,,,
f_f000783,2306040003,4,1,,,,,
f_f000783,2306030006,5,0,,,,,
f_f000785,2306040002,1,0,,소고기국밥,N,1,
f_f000785,2306050002,1,0,,장칼국수,Y,1,
f_f000785,2306040006,1,2,,아이스 크림라떼,Y,1,
f_f000785,2306040004,2,0,,숙소에서 먹을 회 포장,N,1,
f_f000785,2306040008,2,0,,숙소에서 마실 물;술;과자;컵라면,Y,1,
f_f000785,2306050003,2,0,,마늘바게트;어니언베이글,N,1,
f_f000785,2306050004,2,2,,아이스 아메리카노,Y,1,
f_f000785,2306040003,3,0,,신사임당과 율곡이이가 태어나고 자랐던 곳을 관람했고;심사임당 동상;율곡인성교육관;율곡기념관;기념품샵 등 오죽헌 안에 모든 곳을 한시간동안 관람함.,Y,5,2
f_f000785,2306040005,4,0,,,,,
f_f000785,2306040003,4,1,,,,,
f_f000785,2306050004,4,1,,,,,
f_f000785,2306040007,5,0,,,,,
f_f000785,2306040006,5,1,,,,,
f_f000785,2306050001,6,1,,자가용 주유,N,1,
f_f000787,2305280003,1,0,,곤드레밥/콧등치기비빔국수/배추전,N,1,
f_f000787,2305280004,1,2,,숙소 내에 GS25편의점에서 주전부리 및 컵라면 및 간식을 사서 숙소에서 취식함,N,1,
f_f000787,2305280004,1,3,,도토리묵 무침 하고 막걸리 구매함,N,1,
f_f000787,2305280004,1,6,,5월 29일 아침조식 식사를 했다,Y,4,
f_f000787,2305280002,3,0,,원래 계획은 병방치스카이워크 방문,N,5,2
f_f000787,2305280004,3,4,,숙소에서 제공하는 웰니스 프로그램인 필라테스 수업을 오후 7시에 수강했음,Y,5,1
f_f000787,2305280004,3,5,,숙소내에서 사우나와 수영장을 이용했다,N,5,1
f_f000787,2305280002,4,1,,,,,
f_f000787,2305280004,4,1,,,,,
f_f000787,2305280004,5,0,,,,,
f_f000788,2305270003,1,0,,휴게소 식당 open시간이 AM7시라 편의점에서 사발면으로 간단히 식사함.,N,1,
f_f000788,2305270008,1,0,,꽃게찜;매운탕,Y,1,
f_f000788,2305270003,2,1,,이이쇼핑,N,5,
f_f000788,2305270005,3,1,,부처님오신날 바쁘게  행사준비중인 스님들의 활동을보며 경내를 둘러봄,N,5,2
f_f000788,2305270005,4,0,,,,,
f_f000788,2305270006,4,0,,,,,
f_f000788,2305270009,4,0,,,,,
f_f000788,2305270006,5,1,,,,,
f_f000788,2305270003,5,2,,,,,
f_f000788,2305270006,6,2,,국내 100대명산 인증,N,5,
f_f000789,2305270003,1,0,,가마솥밥정식;물회밥,N,1,
f_f000789,2305270007,1,0,,뿌링클순살치킨,N,1,
f_f000789,2305270008,1,0,,허니브레드;아이스크림,N,1,
f_f000789,2305280003,1,0,,두루치기 우렁쌈밥;묵은지 뼈뚝배기,N,1,
f_f000789,2305290003,1,0,,청귤에이드;솔트라떼;치즈케익,N,1,
f_f000789,2305290004,1,1,,핫식스,N,1,
f_f000789,2305290001,2,0,,토끼빵(취식쿠폰 1장사용),N,5,
f_f000789,2305280006,2,1,,회,N,1,
